object_id,catalog_path,catalog_blob_sha1,frozen_source_repeat_invariant,maximum_relative_amplitude_block_change,maximum_absolute_relative_phase_block_change,recoverability,feasible_fundamental_phase_width,quadrant_branch_count,recurrence_overidentifying_real_dof,qualifies_for_unique_complex_screen,qualifies_for_harmonic_forecast,ambiguity_best_score,ambiguity_median_score,ambiguity_worst_score,flags
OGLE-LMC-CEP-0001,Cluster/out/cep_I.csv,2051440f2ca4662b65e011b479884d9159bbc238,False,0.9344005575428399,3.2994848468699995,continuous_and_branch_ambiguous,2.0729066944797934,8,0,False,False,1.2443894741758417,7.003503246988155,15.224060064297744,ONE_ARGUMENT_ARCTAN_LOSES_QUADRANT;ABSOLUTE_FUNDAMENTAL_PHASE_NOT_REPORTED;COMMON_PHASE_SUBTRACTION_IS_NOT_EPOCH_INVARIANT_FOR_N_GT_1;FOUR_HARMONICS_HAVE_ZERO_RECURRENCE_FORECAST_DEGREES_OF_FREEDOM;INSUFFICIENT_HARMONICS_FOR_TWO_COEFFICIENT_FORECAST
OGLE-LMC-RRLYR-00001,Cluster/out/rrlyr_I.csv,eb5e136201674e2571a319eedfbff71515531dd5,False,0.8548462749910667,2.32636883006,continuous_and_branch_ambiguous,0.6808503295857931,8,0,False,False,0.42875975877088446,3.296201944006191,41.40132071236118,ONE_ARGUMENT_ARCTAN_LOSES_QUADRANT;ABSOLUTE_FUNDAMENTAL_PHASE_NOT_REPORTED;COMMON_PHASE_SUBTRACTION_IS_NOT_EPOCH_INVARIANT_FOR_N_GT_1;FOUR_HARMONICS_HAVE_ZERO_RECURRENCE_FORECAST_DEGREES_OF_FREEDOM;INSUFFICIENT_HARMONICS_FOR_TWO_COEFFICIENT_FORECAST
OGLE-LMC-DSCT-0001,Cluster/out/dsct_I.csv,9baba79171d5dbc8ec5a6925fa1eb56dfda0812c,False,0.5025501665263237,2.28768671969,continuous_and_branch_ambiguous,0.34604450307979295,8,0,False,False,32.407462949731766,60.39244842676976,89.66666017600782,ONE_ARGUMENT_ARCTAN_LOSES_QUADRANT;ABSOLUTE_FUNDAMENTAL_PHASE_NOT_REPORTED;COMMON_PHASE_SUBTRACTION_IS_NOT_EPOCH_INVARIANT_FOR_N_GT_1;FOUR_HARMONICS_HAVE_ZERO_RECURRENCE_FORECAST_DEGREES_OF_FREEDOM;INSUFFICIENT_HARMONICS_FOR_TWO_COEFFICIENT_FORECAST
