epoch_ratio,canonical_full_score,canonical_four_score,unsafe_relative_score
0.18012422360248445,2.868903927945186e-15,2.1011657683907507e-15,1.2356945277402076
0.18633540372670807,4.559913296432738e-15,3.613817441665245e-15,1.2579825874421706
0.19254658385093165,3.929011564270111e-15,2.7662569891086746e-15,0.5557833185696738
0.19875776397515527,3.0675886675557335e-15,2.4713627720833157e-15,1.673910763389544
0.20496894409937888,2.855688922711504e-15,1.9064514175155557e-15,1.7050084555697274
0.21118012422360247,2.5748878303904005e-15,1.649304133284892e-15,1.2344765372927908
0.21739130434782608,3.0494485054531278e-15,2.59078194625733e-15,0.8157703687737626
0.22360248447204967,2.291992272835556e-15,1.1971454044118602e-15,0.7660366828531291
0.22981366459627328,4.884853187433486e-15,3.598236678325781e-15,0.7151364494232866
0.23602484472049687,2.2710991754252894e-15,9.759631480621632e-16,0.6631471811436835
0.24223602484472048,2.79805425805317e-15,1.3952469387623543e-15,0.6101480490942197
0.24844720496894407,2.606513069830749e-15,1.950981047731743e-15,0.5562197622107209
0.2546583850931677,3.620772147282794e-15,2.189345468282618e-15,0.5014444443785726
0.2608695652173913,2.712566134331499e-15,2.0224913347730755e-15,0.44590550937156576
0.2670807453416149,3.7425758559435495e-15,3.1101427386871213e-15,0.3896875338264998
0.27329192546583847,1.571241999299777e-15,1.2750769934706862e-15,0.332876128446899
0.2795031055900621,3.7469907488597414e-15,2.5313923502465154e-15,0.2755578076320324
0.2857142857142857,2.684567067654565e-15,1.7011497020733729e-15,0.21781985772977233
0.2919254658385093,2.9481727408390828e-15,2.27958025329481e-15,0.15975020411386961
0.2981366459627329,2.6459706907725423e-15,1.8220226224045174e-15,0.10143727728810702
0.3043478260869565,1.6809191471188895e-15,1.3878764524254495e-15,0.04296987822125442
0.3105590062111801,3.5451790354896735e-15,2.336782680383732e-15,0.015562956882192358
0.3167701863354037,9.865451805436245e-16,5.2105502315358e-16,1.9460255376264453
0.32298136645962733,1.8455237506846265e-15,1.0073727843556288e-15,1.940211450601107
0.3291925465838509,3.115826707056655e-15,1.2182837724558753e-15,1.9323529186392883
0.3354037267080745,7.416406456885293e-15,5.595320004619722e-15,1.9224668322737595
0.3416149068322981,5.741048133849252e-15,4.036753469239839e-15,1.91057412063897
0.34782608695652173,3.3618843333057624e-15,2.4686261425322766e-15,1.8966998287242167
0.35403726708074534,2.1896472802823026e-15,1.5714771399255416e-15,1.8808732131128423
0.3602484472049689,1.5784893386205137e-15,8.833569912980897e-16,1.8631278609300541
0.3664596273291925,5.450759735300522e-15,3.759304357884739e-15,1.7009846099707933
0.37267080745341613,3.834159732182504e-15,2.535248923473118e-15,1.7207822987997172
0.37888198757763975,4.6446764280012775e-15,3.486877471183138e-15,1.739321354250533
0.3850931677018633,4.716900773080879e-15,3.83699598126987e-15,1.7565690388748596
0.3913043478260869,2.7392303013477508e-15,2.2387411711039177e-15,1.7724953323307864
0.39751552795031053,1.387924040839188e-15,5.940578107036922e-16,1.7870728810577703
0.40372670807453415,5.203937795905561e-15,3.228269518340836e-15,1.8002769612048368
0.40993788819875776,3.161852528771962e-15,1.890424312452075e-15,1.8120854513726696
0.4161490683229813,3.4744733431723e-15,3.027953258952967e-15,1.8224788125228795
0.42236024844720493,2.2841324906226486e-15,1.2754782007507387e-15,1.831440073009539
0.42857142857142855,2.090683031380108e-15,1.7620426112972514e-15,1.8389548171503745
0.43478260869565216,5.230896207199762e-15,4.3227231935933415e-15,1.8450111761147427
0.4409937888198757,4.187140025041209e-15,2.8399211901544854e-15,0.7791131155739549
0.44720496894409933,1.2739139797267732e-15,9.56341762225404e-16,0.7412043155621663
0.45341614906832295,2.498220881779881e-15,1.849029944268705e-15,0.7034251923207122
0.45962732919254656,5.430638982347826e-15,3.9505851331194584e-15,0.6660925787363423
0.4658385093167702,4.180794922064797e-15,2.3847366511389365e-15,1.8531791279848182
0.47204968944099374,1.979012532180029e-15,1.0345380004243267e-15,1.8503776253206312
0.47826086956521735,3.657887989450229e-15,2.536248451843693e-15,1.8461053486251262
0.48447204968944096,2.0417686340830315e-15,1.1270433282611779e-15,1.3403705340164525
0.4906832298136646,2.2711656920086234e-15,1.5144441342807402e-15,1.3331838928059143
0.49689440993788814,3.0676086343563463e-15,2.4219160770219353e-15,1.3245586024384235
0.5031055900621118,1.846498827228733e-15,1.166015043491499e-15,1.314510298162504
0.5093167701863354,4.577769133855022e-15,3.4609633850272188e-15,1.3030570661210477
0.515527950310559,4.6999971551514025e-15,3.372486284154186e-15,1.2902194387585184
0.5217391304347826,2.1181449849054326e-15,1.5471812593948317e-15,1.2760203936918517
0.5279503105590062,3.3865256124461155e-15,2.3355417930379883e-15,1.2604853575081272
0.5341614906832298,2.7729582353043294e-15,1.971156284148834e-15,0.9616883843458736
0.5403726708074533,2.796714330738804e-15,1.7949455735399164e-15,0.9408468025447163
0.5465838509316769,3.3515554013489214e-15,2.235948253522811e-15,0.9235353870573839
0.5527950310559006,2.2886071907072852e-15,1.1752941072327235e-15,0.910627011359721
0.5590062111801242,7.415855734158693e-15,5.10810564215979e-15,1.1638338926676024
0.5652173913043478,5.001122471000421e-15,3.888632345337615e-15,0.6748396255857833
0.5714285714285714,2.5443867264945302e-15,1.5755105603330527e-15,0.7068504467018546
0.577639751552795,6.1073471940010645e-15,4.447018864591695e-15,0.7393595896553335
0.5838509316770186,3.788221194070035e-15,2.7173846017157886e-15,0.7722031589844921
0.5900621118012422,2.1960443132019053e-15,1.7661876431564783e-15,0.8052370194710862
0.5962732919254659,7.676988689499376e-16,5.095964064389613e-16,0.838329936882734
0.6024844720496894,3.1120368463187926e-15,1.7196098016514282e-15,0.8713592446964116
0.608695652173913,2.2122061521581953e-15,1.1308957929602761e-15,0.9042082044799219
0.6149068322981366,4.801381725183954e-15,3.5971151628154955e-15,0.9367644956579088
0.6211180124223602,4.983940934981555e-15,3.74074538114621e-15,0.9689194457357911
0.6273291925465838,2.5868793213288e-15,1.4642144230353265e-15,1.000567730269567
0.6335403726708074,2.056981704019082e-15,1.3135696989127892e-15,1.0316073544238464
0.639751552795031,3.1575375085562837e-15,2.18126379657472e-15,1.06193978728442
0.6459627329192547,3.3418513298852257e-15,2.635989731497074e-15,1.0914701633371082
0.6521739130434783,6.0686758450879815e-15,4.811048381063314e-15,1.1201074969760318
0.6583850931677018,4.393179433448844e-15,3.045727457151797e-15,1.1477648783746028
0.6645962732919254,6.9703163703477195e-15,5.723311923858432e-15,1.174359634605051
0.670807453416149,9.802978389912026e-15,7.0185011132967615e-15,1.1998134501755058
0.6770186335403726,3.391101099333527e-15,2.0293586526051865e-15,1.2240524475252064
0.6832298136645962,5.568526251064059e-15,4.423965953849278e-15,1.2470072315937792
0.6894409937888198,2.6348194929908736e-15,1.4261796607816266e-15,0.5653571610846483
0.6956521739130435,3.6160264958132394e-15,2.6040249443438712e-15,1.6577703197193814
0.7018633540372671,6.4449666396309355e-15,5.31152229334634e-15,1.6896594889916903
0.7080745341614907,2.9081274782127416e-15,1.7071402598049846e-15,1.2199499425101104
0.7142857142857142,6.754119649409096e-15,4.730954587114905e-15,0.8401760162897499
0.7204968944099378,1.5717182617259377e-15,8.593652651678213e-16,0.7910541207655734
0.7267080745341614,3.0349300363326446e-15,1.9311686245302e-15,0.7407275803009166
0.732919254658385,7.223898017345573e-15,4.8002900722087984e-15,0.6892730339154657
0.7391304347826086,2.333144853266642e-15,1.4188131471049307e-15,0.6367688383958652
0.7453416149068323,3.354523236767626e-15,2.6999911000829776e-15,0.5832949489712702
0.7515527950310559,6.421818909525847e-15,4.567147290549448e-15,0.5289327975546645
0.7577639751552795,8.80415970122897e-15,6.097931619491395e-15,0.47376516873557156
0.7639751552795031,1.0378132524099755e-14,7.899113852820454e-15,0.4178760737126882
0.7701863354037266,6.328099073807209e-15,5.5767559105755595e-15,0.36135062235875415
0.7763975155279502,9.560764382242498e-15,6.949819700162459e-15,0.30427489361224064
0.7826086956521738,3.719765381855404e-15,2.7388555203399017e-15,0.24673580439330114
0.7888198757763975,7.104390955702139e-15,5.4520902875937295e-15,0.18882097724367822
0.7950310559006211,1.4779228676690867e-15,5.514568816875198e-16,0.13061860689197816
0.8012422360248447,3.507693168595569e-15,2.156849775713127e-15,0.07221732594770564
0.8074534161490683,6.4355516757922395e-15,4.531901433247504e-15,0.013706069928359283
0.8136645962732919,2.626226977951254e-15,1.2727458108874638e-15,1.9481617246704217
0.8198757763975155,3.308998844383226e-15,2.066435651534314e-15,1.943374949427046
0.826086956521739,1.826783568596891e-15,1.1046978645175812e-15,1.9365367784371996
0.8322981366459626,3.4030874391455657e-15,2.20918131147475e-15,1.9276621071658955
0.8385093167701863,5.251398851440041e-15,4.2059269589999735e-15,1.916769836789878
0.8447204968944099,2.6891059292176523e-15,1.8026670156977983e-15,1.9038829436568667
0.8509316770186335,3.732520880138517e-15,2.6163259702823384e-15,1.8890285652592176
0.8571428571428571,3.321868652420899e-15,2.538539934161748e-15,1.8722381069155083
0.8633540372670807,2.3898203364796615e-15,2.196636813182937e-15,1.6906247677494173
0.8695652173913043,9.620445013135045e-15,7.146870830208666e-15,1.7110386296136373
0.8757763975155279,3.2758978023336287e-15,2.5230946040116946e-15,1.7302112661684745
0.8819875776397514,3.073962009990555e-15,1.9341974720483284e-15,1.7481085572054182
0.888198757763975,3.497643381047664e-15,2.7092464584260665e-15,1.7646991311093103
0.8944099378881987,2.252976338880007e-15,1.136215205739108e-15,1.7799543062997438
0.9006211180124223,3.099595445785905e-15,2.0950416811939677e-15,1.7938480480213277
0.9068322981366459,4.628230230379848e-15,3.1741008947763184e-15,1.8063569365540133
0.9130434782608695,6.422861478833997e-15,4.167052266484287e-15,1.8174601438282183
0.9192546583850931,5.964136100236869e-15,4.6762590688728986e-15,1.8271394161191608
0.9254658385093167,3.4803595912817515e-15,2.4933189261321785e-15,1.8353790610215266
0.9316770186335404,4.6559526239703675e-15,3.129669600347314e-15,1.8421659373126391
0.9378881987577639,1.0034642021065721e-14,7.209503194214484e-15,0.7980359722620626
0.9440993788819875,5.679247140345257e-15,3.970611717236056e-15,0.7601594305110504
0.9503105590062111,7.143051908805811e-15,5.506143229533673e-15,0.7222805961546884
0.9565217391304347,2.9585658087672844e-15,1.7473438401593716e-15,0.6846799372227259
0.9627329192546583,3.4829028301489335e-15,2.7743208487912745e-15,1.854026444361818
0.9689440993788819,2.4615643681281456e-15,1.8749697109958405e-15,1.8519626412229626
0.9751552795031055,9.577709279558389e-15,7.454872452976542e-15,1.8484248770904017
0.9813664596273292,5.143837231067251e-15,3.652117973893828e-15,1.8434201470070288
0.9875776397515528,5.850079219374679e-15,4.8617550862260985e-15,1.3369579258434456
0.9937888198757763,3.822822928242799e-15,2.742643813453891e-15,1.3290501590786752
