star_id,mode,period_days,observation_count_raw,train_count,test_count,selected_derd_by_training_cv,selected_baseline_by_training_cv,preselected_model_by_training_cv,descriptive_test_winner,selected_derd_test_rmse,selected_baseline_test_rmse,primary_derd_minus_baseline_rmse,derd_g_amplitude_ratio,derd_g_condition_number,derd_g_e1,derd_g_e2,derd_g_phase_ratio,derd_k_amplitude_ratio,derd_k_condition_number,derd_k_e1,derd_k_e2,derd_k_phase_ratio,interval_absolute_derd_g_coverage,interval_absolute_derd_g_mean_width,interval_absolute_derd_g_quantile,interval_absolute_derd_g_score,interval_absolute_derd_k_coverage,interval_absolute_derd_k_mean_width,interval_absolute_derd_k_quantile,interval_absolute_derd_k_score,interval_absolute_fourier_order2_coverage,interval_absolute_fourier_order2_mean_width,interval_absolute_fourier_order2_quantile,interval_absolute_fourier_order2_score,interval_absolute_periodic_krr_coverage,interval_absolute_periodic_krr_mean_width,interval_absolute_periodic_krr_quantile,interval_absolute_periodic_krr_score,interval_derd_g_coverage,interval_derd_g_mean_width,interval_derd_g_quantile,interval_derd_g_score,interval_derd_k_coverage,interval_derd_k_mean_width,interval_derd_k_quantile,interval_derd_k_score,interval_fourier_order2_coverage,interval_fourier_order2_mean_width,interval_fourier_order2_quantile,interval_fourier_order2_score,interval_periodic_krr_coverage,interval_periodic_krr_mean_width,interval_periodic_krr_quantile,interval_periodic_krr_score,kernel_condition_number,kernel_cv_weighted_rmse,kernel_effective_parameters,kernel_fallback_used,kernel_length_scale,kernel_length_scale_boundary_hit,kernel_ridge,local_file_sha256,observation_count_clean,oof_derd_g_durbin_watson,oof_derd_g_mae,oof_derd_g_maximum_absolute_error,oof_derd_g_r_squared,oof_derd_g_residual_lag1_autocorrelation,oof_derd_g_rmse,oof_derd_g_weighted_mae,oof_derd_g_weighted_rmse,oof_derd_k_durbin_watson,oof_derd_k_mae,oof_derd_k_maximum_absolute_error,oof_derd_k_r_squared,oof_derd_k_residual_lag1_autocorrelation,oof_derd_k_rmse,oof_derd_k_weighted_mae,oof_derd_k_weighted_rmse,oof_fourier_order2_durbin_watson,oof_fourier_order2_mae,oof_fourier_order2_maximum_absolute_error,oof_fourier_order2_r_squared,oof_fourier_order2_residual_lag1_autocorrelation,oof_fourier_order2_rmse,oof_fourier_order2_weighted_mae,oof_fourier_order2_weighted_rmse,oof_periodic_krr_durbin_watson,oof_periodic_krr_mae,oof_periodic_krr_maximum_absolute_error,oof_periodic_krr_r_squared,oof_periodic_krr_residual_lag1_autocorrelation,oof_periodic_krr_rmse,oof_periodic_krr_weighted_mae,oof_periodic_krr_weighted_rmse,period_scan_best_period_days,period_scan_max_span,period_scan_relative_delta,period_scan_resolved,period_scan_stages,preselected_model_test_rmse,test_derd_g_durbin_watson,test_derd_g_mae,test_derd_g_maximum_absolute_error,test_derd_g_r_squared,test_derd_g_residual_lag1_autocorrelation,test_derd_g_rmse,test_derd_g_weighted_mae,test_derd_g_weighted_rmse,test_derd_k_durbin_watson,test_derd_k_mae,test_derd_k_maximum_absolute_error,test_derd_k_r_squared,test_derd_k_residual_lag1_autocorrelation,test_derd_k_rmse,test_derd_k_weighted_mae,test_derd_k_weighted_rmse,test_fourier_order2_durbin_watson,test_fourier_order2_mae,test_fourier_order2_maximum_absolute_error,test_fourier_order2_r_squared,test_fourier_order2_residual_lag1_autocorrelation,test_fourier_order2_rmse,test_fourier_order2_weighted_mae,test_fourier_order2_weighted_rmse,test_periodic_krr_durbin_watson,test_periodic_krr_mae,test_periodic_krr_maximum_absolute_error,test_periodic_krr_r_squared,test_periodic_krr_residual_lag1_autocorrelation,test_periodic_krr_rmse,test_periodic_krr_weighted_mae,test_periodic_krr_weighted_rmse
OGLE-LMC-CEP-0013,1O,1.5985688,24,19,5,derd_g,fourier_order2,derd_g,fourier_order2,0.17331017449297192,0.11484737269273423,0.05846280180023769,1.999975628387452,150.6760824689084,0.19740585222611323,0.481699045160566,0.6200605045508235,0.31120498489281656,266.1359020255534,0.3350572874321161,0.9799999999999999,0.34223368831232254,0.2,0.09323298698105935,0.046616493490529695,2.1066871147301973,0.6,0.2535173330648626,0.12675866653243129,0.9769469763689724,0.8,0.18807241211699388,0.09403620605849694,0.6875888043263908,0.8,0.27064978033546155,0.13532489016773075,0.7908470316952002,0.2,0.1125345964488265,1.9366831579213226,1.9359152119107896,0.6,0.26507113341300775,4.561786472176411,0.8920032862440757,0.8,0.19259966298433806,3.3145764528751736,0.6701820708019144,0.8,0.27659078025109274,4.7600357814602985,0.7664099134470238,17150.635657281626,0.0821372608005701,5.742227678537251,False,2.0,True,0.001,31ca97c5f2fda2ddd864779f11e1d5c9169b07150db42b58b3a6317e237e8820,24,1.3441163173612038,0.02974824418513112,0.054291944079746246,0.9891439068342157,0.3019028398006898,0.034094893257187814,0.029377027414232006,0.03383079212674663,0.9019717949776185,0.0430457383439295,0.1400257562227225,0.9651851600265251,0.46260432493375814,0.061056900772950604,0.03867802923728154,0.05606741040255644,0.7578698647907532,0.04308068432239929,0.10573909090573771,0.9714246197246287,0.41317514944878564,0.05531571922625626,0.04077660470098047,0.053082793666910134,0.895083431384825,0.05614727071850667,0.1401689031938954,0.9469177992554833,0.4669501990758378,0.07539230376662769,0.05043556469911187,0.06970703274870488,1.597194030832,0.001,-0.0008599999999999657,True,1,0.17331017449297192,0.6194223873308393,0.1413537106666019,0.32112452411728865,0.8312362907818034,0.06843036168290059,0.17331017449297192,0.12951122621440603,0.165162248825913,0.7309509497395184,0.11995866491613905,0.28275555475873737,0.866867248507547,0.0660107822296325,0.15393131603066953,0.10797116145112752,0.14623336356843203,0.663776617823587,0.09198665234534922,0.21891530411084614,0.925890638417979,0.05632144137296667,0.11484737269273423,0.08463243732156042,0.10967953881363325,0.6242564129135965,0.1126354832050199,0.26537420300766534,0.8908362492333236,0.06935957036248382,0.13938747569374296,0.10455854434931622,0.13334386315596886
OGLE-LMC-CEP-0014,1O,3.1356338,24,19,5,derd_g,periodic_krr,derd_g,fourier_order2,0.0420362812711677,0.0444952579580154,-0.0024589766868476984,1.1549678845347002,110.89595874500041,0.12480799016749375,0.49181658144755674,0.574448436015647,0.49222407048005495,27.70235935254806,0.3718143663698737,0.12958424468605714,0.3917402534682807,0.6,0.09526715156240284,0.04763357578120142,0.18974392281969887,1.0,0.14104658704024872,0.07052329352012437,0.14104658704024872,1.0,0.2732150355859748,0.1366075177929874,0.2732150355859748,1.0,0.20226962762922263,0.10113481381461131,0.20226962762922263,0.6,0.09318851191805214,1.7860226507274013,0.1915729186596859,1.0,0.14524357611252947,2.783694164338032,0.14524357611252947,1.0,0.25658953949226304,4.917717002240483,0.25658953949226304,1.0,0.19278135411282554,3.6947887459152318,0.19278135411282554,145283.46060391577,0.06679652900294768,8.928115391332398,False,1.5,False,0.0001,d9b39ac7f05fddb8d51109d6f926ea8b0c7bbcd9a21da1b34121e092970707c3,24,2.5936588669267118,0.021010874273596245,0.08840882697209679,0.9934414665780472,-0.39907233030995076,0.029235541747828695,0.021070281363673674,0.029035095351276248,1.8403822294723975,0.029158863868340518,0.07129260419893405,0.989678714092061,-0.08212419753557453,0.036675385052564714,0.028720255970975578,0.03638996665353172,1.315749680007059,0.05021004788233825,0.17594724837588482,0.9608818596464954,0.24164822949511935,0.07139978075374843,0.046907143895455986,0.0680175924875132,1.1031764226649707,0.05222794081778601,0.10823972512321894,0.9718512537694425,0.2911249069416111,0.06056717335486375,0.05196708897066739,0.06032207667113767,3.1384558704199996,0.001,0.000899999999999908,True,1,0.0420362812711677,1.2695721493615681,0.0335224910911075,0.06503402734402619,0.8174900081807073,-0.6048800323372819,0.0420362812711677,0.03324433290798797,0.041846548720456574,1.1668975079133421,0.0346241838302813,0.06838927957357588,0.7951607558676665,-0.6050561400771258,0.044533573832177556,0.034334124539251866,0.04428939543274343,1.4920331785536656,0.03453272756666953,0.06251460829998157,0.8255748560033525,-0.577368330584322,0.04109467135047039,0.03422717695526577,0.04072179888984144,1.145590767514311,0.034277467610823606,0.06898781039014557,0.7955130841284699,-0.5999926522527239,0.0444952579580154,0.03399118872166893,0.04425646449717896
OGLE-LMC-CEP-0015,1O,1.6556995,24,19,5,derd_k,periodic_krr,derd_k,derd_g,0.04012231416946012,0.02945897724899358,0.010663336920466539,1.6981156639839463,35.762456952272906,0.4150562179438968,0.24592119724144673,0.7625992593925222,0.5239317753824583,13.44097793729557,0.309354137117543,0.5355954996312321,0.29361014563750465,1.0,0.0745059190746511,0.03725295953732555,0.0745059190746511,0.6,0.07043580050113146,0.035217900250565745,0.2656575688341613,1.0,0.497211658399703,0.24860582919985152,0.497211658399703,1.0,0.4477435215920309,0.22387176079601545,0.4477435215920309,0.8,0.07007871228095028,1.5766630533301145,0.08073656354345823,0.6,0.07462967402564488,1.6790526807423927,0.2659346607036961,1.0,0.452681377921717,10.184633539474328,0.452681377921717,1.0,0.4325845096700851,9.732484967837342,0.4325845096700851,1607.7550626286688,0.08185775191799013,6.278165823442668,False,1.5,False,0.01,7f60236698093bd5226e4b18db58fec5d0d9fa2584187bd7623a1a813e6b670b,24,1.0310561565262435,0.020846907665045527,0.047728463400646244,0.9935576221289326,0.4804471515189442,0.02451342465831016,0.020451825422339347,0.02426190389421125,1.6454905799520991,0.017275483741653764,0.038394614026671436,0.9951764252857295,0.13713395442060977,0.02121120769817741,0.017661544533249342,0.021442436292410064,0.5243676043531971,0.047553353391201425,0.253212770479071,0.9192932381030459,0.6098171891835342,0.08676325829960405,0.04321684725592295,0.08045825725995656,0.5986970304433158,0.04650609090419027,0.24197134563559397,0.9284145368744033,0.6172343635115382,0.08171340559773996,0.04281002270047425,0.07595289544147324,1.65619620985,0.001,0.00029999999999996577,True,1,0.04012231416946012,2.4108970180872404,0.025559983279237204,0.03529912254203432,0.9842840306599694,-0.5391646546861953,0.026260028655417083,0.026035502245975665,0.026762888480725517,1.2364417215165047,0.031829928825296956,0.06432075439074553,0.9633121104394319,-0.3051518542302807,0.04012231416946012,0.03292940860287546,0.04141444434592661,1.882665104238368,0.027230861314537818,0.05730305519839013,0.9756481494458574,-0.17400365665561845,0.03268816896430825,0.028076792445836236,0.0337885428864601,2.176983463697081,0.02621787895428228,0.04929707651136225,0.9802218297215748,-0.2732016588094175,0.02945897724899358,0.026930098952944327,0.03027661451661998
OGLE-LMC-CEP-0017,F,3.6772904,24,19,5,derd_k,periodic_krr,periodic_krr,derd_g,0.05737593074966877,0.2981187619754165,-0.24074283122574772,1.038139833439649,55.461072486450234,0.6190446394681028,0.4347435651619264,0.8966361229416492,0.8891001355584547,23.122130254368763,0.4039574496649176,0.7842832480449872,0.15512570409191762,1.0,0.799598776496111,0.39979938824805544,0.799598776496111,1.0,0.6840797438092927,0.34203987190464635,0.6840797438092927,1.0,1.375468981302837,0.6877344906514185,1.375468981302837,0.4,0.49562068571201773,0.2478103428560089,2.0874568488142375,1.0,0.8509458933325973,45.03242529033454,0.8509458933325973,1.0,0.8076194768949574,42.73957256419376,0.8076194768949574,1.0,1.3799273613155303,73.02635372169512,1.3799273613155303,0.4,0.41433900739953444,21.92699975613848,2.530909277285463,51673.835541044995,0.26571793441672653,15.427618608545341,False,0.5,False,0.0001,dc5cca6466dd5cf2fc0aa2d470389b28786ec4bcc0919b5c3b53e8da833ae273,24,0.5581286735773163,0.16821689053651434,0.4322200076253118,0.5928857259841158,0.715912422858452,0.22110196790699713,0.18601868422109405,0.23755111397876144,1.0345148988894988,0.11068675949305212,0.38121621348239765,0.7941862468427434,0.24262377561284373,0.15720691287202068,0.1253108929350607,0.1792632277252818,0.6215827193627996,0.274062715434434,1.258494458311493,-0.3942421147686539,0.5369512233348062,0.40916977160917317,0.3179907790804493,0.45425401604297877,0.8015810619493254,0.11749215458592385,0.2642822723057656,0.8369687131717416,0.4774665346814316,0.13991681852355045,0.11436370306985358,0.13418673249078725,3.676407850304,0.001,-0.00024000000000002752,True,1,0.2981187619754165,1.1527933425589785,0.02174560365622784,0.03574833092666657,0.7734641386483713,-0.2879031953270023,0.024893140453920902,0.02234724042669051,0.02509542470650571,0.23429485403575195,0.05256781597146511,0.08444319268244455,-0.20347499259162816,0.013208978356131688,0.05737593074966877,0.05269621008066886,0.0574425396357428,0.40935592752922456,0.04586465178282655,0.09241514814035381,-0.1565626467487462,0.6087524442119429,0.056246537078743414,0.04820331325144001,0.05852754892521721,0.23098609547601115,0.2541659400186193,0.4022582827707752,-31.49048550090218,0.568810079773698,0.2981187619754165,0.2596503596429408,0.3016092720262429
OGLE-LMC-CEP-0018,F,4.0478369,24,19,5,derd_g,periodic_krr,derd_g,fourier_order2,0.3830263567001351,0.2601085037315277,0.12291785296860736,1.6345132997854148,50.24789899979336,0.5864982206358522,0.39622586616033934,0.5816799387092236,0.6079962566241711,21.66510996731231,0.36318051760299697,0.7072453056204594,0.4359158371315408,0.0,0.09171170780342597,0.045855853901712984,6.401554166390466,0.0,0.12207116640752114,0.06103558320376057,7.1413563665173765,0.2,0.09860060155211572,0.04930030077605786,3.524386959087052,0.0,0.10505375695465458,0.05252687847732729,3.923775275993548,0.0,0.07992859799750708,1.4420397439482522,6.507602154643736,0.0,0.12335296737873516,2.2254848195840538,7.12982015777645,0.2,0.09963595126287268,1.7975919163705927,3.538516376730853,0.0,0.09331427696932926,1.683538801365749,4.029430595861476,21019.578810258165,0.05179444252889792,6.033286344210484,False,2.0,True,0.001,aa00b8e81cd677a531afbf5f2b21b434c2be621defc0aa5f757ed395d4a42d3c,24,2.0850326843465528,0.020918733495847566,0.04719931464699578,0.994523039448413,-0.18023595435966686,0.025137944634992478,0.020134562984413976,0.02434076206925524,1.2831934933757154,0.028394420719976155,0.08603541013630049,0.9890806560573288,0.19510306172664313,0.0354942686315871,0.02853761658199145,0.035433711542015564,1.9876775381492136,0.029431278480807756,0.0561386560921433,0.9905333342005774,-0.0787657742911679,0.03304901207079811,0.02911044899182183,0.032737158528186414,1.6639639938196784,0.026338156594599343,0.08179529553674258,0.9903211482389573,0.1137282916078346,0.0334173400591536,0.02578200577899201,0.0327232591747474,4.048079770214,0.001,5.9999999999901664e-05,True,1,0.3830263567001351,0.14035697200920919,0.3613479768310649,0.42858665260123024,-71.66356853551525,-0.4564752664015995,0.3830263567001351,0.37344435423438427,0.39132927608105117,0.1101634870831597,0.4119998432092533,0.48331805814354345,-90.67983912456629,-0.869788708087116,0.4302364680278922,0.4239270236850083,0.43903318287114973,0.18049415074511815,0.21794558619501264,0.2855706701795207,-26.69139989699278,0.21149944485171468,0.23645187055377204,0.22639423841175793,0.24163936678333123,0.15424394009086667,0.24346295442927196,0.3031542919287103,-32.50954299763374,0.03619282233663964,0.2601085037315277,0.25203063776053675,0.26575405806912794
OGLE-LMC-CEP-0021,F,5.4579579,24,19,5,derd_k,periodic_krr,derd_k,fourier_order2,0.4951430309292417,0.21667932931207806,0.27846370161716366,1.3158843577369892,39.376170504042825,0.8489750850662883,0.799040088772114,0.529500455335526,0.8119730906175214,297.2878277288546,0.8493760499635521,0.979996050999166,0.45894363525588644,0.4,0.43565639587710125,0.21782819793855057,5.253065864434787,0.4,0.3410048051101791,0.17050240255508958,5.627259688662099,1.0,4.665516859287675,2.3327584296438375,4.665516859287675,1.0,2.171089689529402,1.0855448447647007,2.171089689529402,0.4,0.5289878771879477,12.510119193126435,4.725421194078741,0.4,0.4296940418179992,10.1619033470015,5.134273874797765,1.0,4.915881305547407,116.25646583543521,4.915881305547407,1.0,2.4168918574055107,57.15746336904629,2.4168918574055107,1672.30558147893,0.17427884497456886,5.5793370064641765,False,1.5,False,0.01,978f768f733ad6665b51d7964992b7291e3d010646c69a3ede2279e306bc9174,24,1.3401220263264337,0.10944935117415658,0.617620380170179,0.6411013871379982,0.25685260454632297,0.1720917165502465,0.11784556358355018,0.18394223685984207,2.0643455926527157,0.08453244803071716,0.5599223941278992,0.729385883068825,-0.09313043857485241,0.14943395842288493,0.08816712975261924,0.1592727620185335,0.23073648352029016,0.4679677787842876,2.4181830824465465,-9.639948169746132,0.8652156975369965,0.9370091521309066,0.36489363795374946,0.8009460166762552,0.555302242310626,0.31456299643571584,1.1594454071566855,-2.281870525863653,0.6290616138531412,0.5203970169598479,0.2631859371095318,0.45665651792341583,5.461669311372001,0.001,0.0006800000000000886,True,1,0.4951430309292417,0.552284533274715,0.40079409721334863,0.7756415890561518,-25.33291826085761,-0.09148155237849454,0.5015132090495831,0.3860317375795431,0.4895802323064421,0.49862476944290146,0.40780773313676466,0.7537784358732587,-24.668209802654765,-0.1129364422544766,0.4951430309292417,0.394096438305708,0.48381279063398874,0.8521800508780684,0.14207729636600352,0.2683043258381037,-1.960827046736235,0.43099209691775814,0.1681664670179966,0.14294498422429203,0.16962502209759722,0.8562871325977741,0.16137525609185652,0.35668129561093576,-3.9155170190397586,0.10627273728170221,0.21667932931207806,0.15523004014907915,0.21115789699721196
OGLE-LMC-CEP-0023,F,1.7018187,24,19,5,derd_k,periodic_krr,periodic_krr,derd_k,0.050800588139321146,0.15062059413261641,-0.09982000599329527,1.240743543400867,47.61373740786756,0.6356964381188407,0.4322837115466431,0.8533583437750211,0.9931192815472993,84165.74979302497,0.2354426524334694,0.22863475992707452,0.0008579109294032718,1.0,0.7340319365199683,0.3670159682599841,0.7340319365199683,1.0,0.6450462452274591,0.32252312261372956,0.6450462452274591,1.0,1.7267458585896402,0.8633729292948201,1.7267458585896402,1.0,0.5128895163706577,0.25644475818532886,0.5128895163706577,1.0,0.8411728987581586,18.72174773097549,0.8411728987581586,1.0,0.6762817206268773,15.051811330748297,0.6762817206268773,1.0,1.9122790261418032,42.56105441760714,1.9122790261418032,1.0,0.5605787717526532,12.476643462464466,0.5605787717526532,83888.76721586991,0.11820981125083863,13.032067764834993,False,0.7,False,0.0001,d3629879698b47eee0b448085b909582972128cf4d7bf051300a77e3f4efe728,24,0.8299064218397634,0.15066861927960803,0.5146610944534198,0.5400795787513962,0.5482597669152858,0.1969130796583671,0.15266721584077325,0.19975041343406427,0.7523991142219925,0.11402749405228824,0.35016885233489997,0.7148268728067535,0.6162620311094605,0.15505562175561657,0.10986495468384631,0.1504082131304552,0.4741154277433409,0.2790997742410886,1.075576695810915,-0.6890136237942339,0.6383252124209575,0.37735472652672314,0.26815551924409214,0.3609160596919906,1.022515427411736,0.07065847262655087,0.32382627833782685,0.8392627647473503,0.3618448745554123,0.11641031509268457,0.0638578345427759,0.10894973502432939,1.702873827594,0.001,0.0006200000000000355,True,1,0.15062059413261641,0.6441179934523236,0.06680681432752966,0.13401706502752553,0.6798175806837559,-0.7190580565955136,0.07623866559708317,0.06872141293930585,0.07721070467192359,1.7351286278857474,0.033153972429451506,0.10864369873461466,0.8578377167567662,-0.12016989032619108,0.050800588139321146,0.03216776749819588,0.050334043766964896,0.32856792314874445,0.134703912092705,0.21132296698510555,-0.17751705155501707,-0.8106085456913964,0.1462043006556412,0.14087392294444553,0.14985491853537689,0.20316585958820854,0.1339395179696224,0.24357361816548062,-0.24972835060426934,0.49355887782154984,0.15062059413261641,0.12816336884923415,0.14588122825777944
OGLE-LMC-CEP-0025,F,3.7334902,24,19,5,derd_k,fourier_order2,derd_k,derd_g,0.06800284405983459,0.09881664389739755,-0.030813799837562966,1.1799771656139493,386.31936666806655,0.37340234964950725,0.40663309553897836,0.9371816596709422,0.9183587139533433,49.13809706883531,0.3318440756644134,0.4214501412276238,0.09504407825957131,1.0,0.6202160377848331,0.3101080188924166,0.6202160377848331,1.0,0.548698888671493,0.27434944433574643,0.548698888671493,1.0,1.1461526704440863,0.5730763352220432,1.1461526704440863,1.0,1.3476480493855916,0.6738240246927958,1.3476480493855916,1.0,0.6736605235072396,14.867412208550723,0.6736605235072396,1.0,0.5820541775475352,12.845697622676829,0.5820541775475352,1.0,1.1191074854644423,24.69824445917046,1.1191074854644423,1.0,1.3158482798409568,29.040233318789195,1.3158482798409568,1738.7175909445664,0.23432467321683856,5.232021198372897,False,2.0,True,0.01,aa05f391082a9ec0545562f374f2b5a9f45d198fb3c3e99a2dc93ec2285ce515,24,0.4174618103374647,0.14262801938604208,0.3530528009243805,0.6139941123261521,0.7886070046950066,0.17584030458971625,0.14214456171945772,0.17575043859360792,0.38909673957924884,0.09837157972597387,0.36287753906469317,0.7723746858469596,0.7262271090296526,0.13503045839720415,0.09926466208180394,0.13612284261877797,0.6855386227776314,0.184362378758669,0.6549311700523677,0.11082723879162648,0.5900606629761089,0.26687908375920616,0.1746380556234324,0.25372006079040105,0.45869893714291843,0.20740163416831014,0.820901971555956,-0.15990222442024704,0.644173991670654,0.3048120652811,0.19126940743054782,0.2825508672826707,3.72303642744,0.005,-0.002800000000000005,True,2,0.06800284405983459,1.147341743402954,0.05520218950036722,0.08715599582540712,0.18545442000347578,-0.7548635977607944,0.059563294958352296,0.052257508216533036,0.05653861055744357,0.8279831618301617,0.0645975981299715,0.09012494385761616,-0.06172517605676009,-0.6317149799827508,0.06800284405983459,0.06282657845110977,0.06628438801533405,0.4246730599584854,0.09400394414843698,0.1367483435396213,-1.2419099401827731,0.563530842199789,0.09881664389739755,0.09510862775785221,0.10016381775987512,0.5112334853719476,0.08142808511258659,0.10746097327101323,-0.6177856440030325,0.4409169180926423,0.08394242420847305,0.08149595963162713,0.08412654096028223
OGLE-LMC-CEP-0026,F,2.5706724,24,19,5,derd_g,periodic_krr,periodic_krr,derd_k,0.0703551440379692,0.016691522724839526,0.053663621313129684,1.99999710015251,22.767405883383567,0.2954266564713473,0.7534826060203145,0.792695046511847,0.5028903710679828,16.196446658128345,0.7135361717892008,0.8235422280758805,0.20802726896264986,1.0,0.8206492257088293,0.4103246128544146,0.8206492257088293,1.0,0.8474511712615662,0.4237255856307831,0.8474511712615662,1.0,1.3049310250047896,0.6524655125023948,1.3049310250047896,1.0,0.4331068290145783,0.21655341450728915,0.4331068290145783,1.0,0.9746978606009835,51.10683525659544,0.9746978606009835,1.0,1.006530948565738,52.77595596372442,1.006530948565738,1.0,1.4517773132003922,76.12178806799398,1.4517773132003922,1.0,0.3635869481147972,19.06414183293069,0.3635869481147972,984.9642407593958,0.06782197274032463,9.434803309784533,False,0.7,False,0.01,cbfb505a8ba72cca95b51f0fe5c6f6d1689b74b9f9614a05200ce8ff12143ffb,24,0.5161030714400183,0.13834940608655807,0.4363046613544516,0.6948053727187574,0.6026081127938268,0.18853322025948205,0.16155361238593488,0.21385491322031946,0.6637191612527145,0.1345607458874857,0.4681065962097336,0.6866598750469732,0.6129986954639061,0.19103258381112623,0.15427748704759153,0.21542783121841905,0.5836376091850562,0.3144645783253665,1.0473853635669719,-0.3809786625796945,0.6107804818009523,0.40104483530164586,0.3205756485660948,0.41782797360737683,0.27410301666892123,0.08477524645492661,0.23654787484082296,0.9035559845130939,0.612927031123619,0.10598321402252212,0.07909534069759136,0.09700890483960867,2.57555667756,0.005,0.0018999999999999935,True,2,0.016691522724839526,0.1490182546277037,0.06627658127127554,0.08739933815829277,0.5242715507128233,-0.15648952424837415,0.0703551440379692,0.06865667665784189,0.0721175749446867,2.388616049732454,0.014184581658396722,0.019005468195268715,0.9787810306236409,-0.6506173486240736,0.014858618687912065,0.013708527424967022,0.014409976361389335,0.4673454953689732,0.06371013713887036,0.10590675685484514,0.4736041609960583,0.8675104366919137,0.07400695208163492,0.06633463200349897,0.0764367409256362,2.0542438091644484,0.014769874633440847,0.02298765737556728,0.9732231598012798,-0.6353243700609588,0.016691522724839526,0.014547032190300716,0.016612563048001343
OGLE-LMC-CEP-0027,F,3.5229124,24,19,5,derd_k,periodic_krr,periodic_krr,derd_k,0.008197893054497753,0.011109805832037419,-0.0029119127775396655,1.1820436398000274,126.8394048456271,0.5589662896547979,0.5302124934089101,0.9349135208816609,0.7516518070951295,14.1689773248292,0.5241213412440646,0.733485302048505,0.15483814732139475,1.0,1.1877494307264147,0.5938747153632074,1.1877494307264147,1.0,0.7287568728182554,0.3643784364091277,0.7287568728182554,1.0,1.5759615896257309,0.7879807948128654,1.5759615896257309,1.0,0.6358990560008573,0.31794952800042864,0.6358990560008573,1.0,1.2889221185642186,87.54540287380459,1.2889221185642186,1.0,0.7908325006366603,53.714455572425884,0.7908325006366603,1.0,1.405553800867283,95.46719075222607,1.405553800867283,1.0,0.5241720979797632,35.60250602570399,0.5241720979797632,1003.4061725581527,0.16721621272441958,9.72869452278784,False,0.7,False,0.01,2f837845043a0d8dbab4a3616ed38c27166a5e57af7a42278ecdf5ad64b1d253,24,0.459671292051342,0.19850391550017676,0.6709599036868427,0.3297358302160991,0.737720868811843,0.2880126964230679,0.2506470414060333,0.34039311915670395,0.5450639585012699,0.1119157558754341,0.42806293411062346,0.7662922094469179,0.6461359081273513,0.1700690265797836,0.13762135781638887,0.2013563013406355,0.5869186356070083,0.32304187147746094,1.0821608494930377,-0.43580739944720426,0.6777955783174532,0.4215379942005215,0.32667443156792925,0.41856800699878316,0.8683310496689315,0.12253755214726407,0.33615692181871953,0.8126973988626411,0.5279431607648817,0.1522511337884535,0.12601758256857057,0.15710593435709777,3.5215032350400004,0.001,-0.0003999999999999017,True,1,0.011109805832037419,0.1716791239023817,0.027304744932368404,0.03603313711296005,-0.6168769493676292,-0.3975356165952771,0.028475427418678118,0.027311415684627596,0.028506278011385996,1.7193646590032723,0.007264805017805062,0.012934660050754873,0.8659888409639522,-0.4621130545048358,0.008197893054497753,0.0073885339564905275,0.00831895611032176,0.6835768430496371,0.038846288047195886,0.07492590394508339,-3.205323999246475,0.6453804366920105,0.04592313177860886,0.039376433149885655,0.046383038322514766,1.5687321017897617,0.008650884066240294,0.019767513608451304,0.7538785845826874,0.06451494545328397,0.011109805832037419,0.00865083986167937,0.011131872726221842
