star_id,mode,period_days,observation_count_raw,train_count,test_count,winner,best_derd_rmse,best_fourier_rmse,derd_minus_fourier_rmse,catalog_period_pdm_score,derd_g_amplitude_ratio,derd_g_condition_number,derd_g_e1,derd_g_e2,derd_g_phase_ratio,derd_g_success,derd_g_train_rmse,derd_k_amplitude_ratio,derd_k_condition_number,derd_k_e1,derd_k_e2,derd_k_phase_ratio,derd_k_success,derd_k_train_rmse,epoch_hjd_minus_2450000,epoch_peak_phase_from_training,fourier_bic_order,fourier_bic_raw_order,fourier_bic_rejected_orders,local_best_period_days,local_file_sha256,observation_count_clean,period_relative_delta,test_derd_g_durbin_watson,test_derd_g_mae,test_derd_g_maximum_absolute_error,test_derd_g_r_squared,test_derd_g_residual_lag1_autocorrelation,test_derd_g_rmse,test_derd_g_weighted_mae,test_derd_g_weighted_rmse,test_derd_k_durbin_watson,test_derd_k_mae,test_derd_k_maximum_absolute_error,test_derd_k_r_squared,test_derd_k_residual_lag1_autocorrelation,test_derd_k_rmse,test_derd_k_weighted_mae,test_derd_k_weighted_rmse,test_fourier_bic_durbin_watson,test_fourier_bic_mae,test_fourier_bic_maximum_absolute_error,test_fourier_bic_r_squared,test_fourier_bic_raw_durbin_watson,test_fourier_bic_raw_mae,test_fourier_bic_raw_maximum_absolute_error,test_fourier_bic_raw_r_squared,test_fourier_bic_raw_residual_lag1_autocorrelation,test_fourier_bic_raw_rmse,test_fourier_bic_raw_weighted_mae,test_fourier_bic_raw_weighted_rmse,test_fourier_bic_residual_lag1_autocorrelation,test_fourier_bic_rmse,test_fourier_bic_weighted_mae,test_fourier_bic_weighted_rmse,test_fourier_order2_durbin_watson,test_fourier_order2_mae,test_fourier_order2_maximum_absolute_error,test_fourier_order2_r_squared,test_fourier_order2_residual_lag1_autocorrelation,test_fourier_order2_rmse,test_fourier_order2_weighted_mae,test_fourier_order2_weighted_rmse
OGLE-LMC-CEP-0013,1O,1.5985688,24,19,5,fourier_order2,0.15390787580017126,0.11484737269273423,0.03906050310743703,0.017218376841686693,1.999965626531888,144.7006385976819,0.19312542322141124,0.4817566317208588,0.6212462354677198,True,0.02757067076115468,0.3091900856333692,159.62860103372782,0.33368307946295656,0.9799999999999999,0.3411323573790877,True,0.022804286416334463,2166.4635888117186,0.3798828125,2,2,,1.597194030832,31ca97c5f2fda2ddd864779f11e1d5c9169b07150db42b58b3a6317e237e8820,24,-0.0008599999999999657,0.61489085163664,0.1420409260374099,0.321968940459169,0.8302209258365203,0.0681306369654999,0.17383075200607054,0.1302506454374038,0.16567900493311566,0.7258827269362855,0.11997259490818804,0.2825742472747642,0.8669077915868819,0.06577282029627626,0.15390787580017126,0.10795898216745557,0.1462119529445035,0.663776617823587,0.09198665234534922,0.21891530411084614,0.925890638417979,0.663776617823587,0.09198665234534922,0.21891530411084614,0.925890638417979,0.05632144137296667,0.11484737269273423,0.08463243732156042,0.10967953881363325,0.05632144137296667,0.11484737269273423,0.08463243732156042,0.10967953881363325,0.663776617823587,0.09198665234534922,0.21891530411084614,0.925890638417979,0.05632144137296667,0.11484737269273423,0.08463243732156042,0.10967953881363325
OGLE-LMC-CEP-0014,1O,3.1356338,24,19,5,fourier_bic,0.042332684133613525,0.035160905451566735,0.007171778682046791,0.05611470682599384,1.1259579744788732,114.24219210166483,0.1218548176127179,0.49683058790467816,0.5735928299944865,True,0.024105557365313834,0.4918866886346232,27.683706349344114,0.37096511158743417,0.12843747878874817,0.3914436455855149,True,0.02480357412812096,2183.85236749834,0.00341796875,3,3,,3.1384558704199996,d9b39ac7f05fddb8d51109d6f926ea8b0c7bbcd9a21da1b34121e092970707c3,24,0.000899999999999908,1.2518372061013416,0.03374521831790304,0.06550192828096502,0.8149071343984431,-0.6034784250261084,0.042332684133613525,0.03347474137998578,0.04214449606549714,1.1617973033998041,0.034675216844310484,0.06854356476132462,0.7940695525270155,-0.6048195459661573,0.04465203413613433,0.03438490622645441,0.044406284904912594,1.7343378821025026,0.030397122026267643,0.05279349613430373,0.8723096234370257,1.7343378821025026,0.030397122026267643,0.05279349613430373,0.8723096234370257,-0.5911030673826727,0.035160905451566735,0.030095112294216655,0.035003882347155874,-0.5911030673826727,0.035160905451566735,0.030095112294216655,0.035003882347155874,1.4920331785536656,0.03453272756666953,0.06251460829998157,0.8255748560033525,-0.577368330584322,0.04109467135047039,0.03422717695526577,0.04072179888984144
OGLE-LMC-CEP-0015,1O,1.6556995,24,19,5,derd_g,0.026325578088443,0.02651942149378186,-0.0001938434053388588,0.06933810488362768,1.7045740076181926,34.48231269944539,0.41763716626225755,0.24617951320406645,0.761394578522855,True,0.013322237453749287,0.5236875386881081,12.971206589115235,0.3091717823214767,0.537255909603154,0.2937696095699124,True,0.01360000303700733,2172.909085728882,0.622314453125,3,3,,1.65619620985,7f60236698093bd5226e4b18db58fec5d0d9fa2584187bd7623a1a813e6b670b,24,0.00029999999999996577,2.397448625021416,0.025646563089046587,0.035595891110425965,0.9842054733487559,-0.5395073720804954,0.026325578088443,0.02612791014669293,0.02683609744106701,1.2282769743889972,0.03188370706971385,0.0645215300146634,0.9630314121432451,-0.3046608221763476,0.04027550920924988,0.03298720842152383,0.041571051057649154,2.5014927949007197,0.02376747274965161,0.03677463087993993,0.9839720169881123,2.5014927949007197,0.02376747274965161,0.03677463087993993,0.9839720169881123,-0.4591110055974288,0.02651942149378186,0.024149303226873257,0.0267551204594228,-0.4591110055974288,0.02651942149378186,0.024149303226873257,0.0267551204594228,1.882665104238368,0.027230861314537818,0.05730305519839013,0.9756481494458574,-0.17400365665561845,0.03268816896430825,0.028076792445836236,0.0337885428864601
OGLE-LMC-CEP-0017,F,3.6772904,24,19,5,derd_g,0.02476416512463123,0.056246537078743414,-0.03148237195411219,0.21345212895758872,1.0382257737394693,60.83485263545651,0.6186676793870093,0.43436335825935674,0.8966730212203474,True,0.06605029283136792,0.9022848197500791,25.047472360501832,0.39013161820743686,0.7767679828179218,0.1517164934614066,True,0.06073242691739933,2173.312417130664,0.388916015625,5,5,,3.676407850304,dc5cca6466dd5cf2fc0aa2d470389b28786ec4bcc0919b5c3b53e8da833ae273,24,-0.00024000000000002752,1.1641964322171952,0.02167747021223993,0.035525131575692676,0.7758054942526004,-0.28850740388801427,0.02476416512463123,0.02227594735901873,0.024968120120097578,0.22821996448201418,0.053722230967131114,0.08598935038905486,-0.25380939485557774,0.03004596306712945,0.058563492488932486,0.053869875468587396,0.058645160963039816,0.2872857023158194,0.4225503876440754,0.740314097865019,-104.36832424013183,0.2872857023158194,0.4225503876440754,0.740314097865019,-104.36832424013183,0.6391726320804876,0.5368664257020593,0.4388880766933172,0.548960228959473,0.6391726320804876,0.5368664257020593,0.4388880766933172,0.548960228959473,0.40935592752922456,0.04586465178282655,0.09241514814035381,-0.1565626467487462,0.6087524442119429,0.056246537078743414,0.04820331325144001,0.05852754892521721
OGLE-LMC-CEP-0018,F,4.0478369,24,19,5,fourier_order2,0.2971787320960593,0.23645187055377204,0.060726861542287236,0.06979010192807322,1.633571786947638,51.04561392038099,0.5899635823532804,0.3970887450096959,0.5805620127432156,True,0.02078021210497865,0.7831354950025848,304.1578182003598,1.7916640256861805e-06,0.14116175163797123,0.9577921048707752,True,0.020842958949397472,2169.497344396289,0.900390625,2,5,5:dense_prediction_span,4.048079770214,aa00b8e81cd677a531afbf5f2b21b434c2be621defc0aa5f757ed395d4a42d3c,24,5.9999999999901664e-05,0.13985819209826128,0.3632829491601191,0.43032902102772985,-72.4011195131398,-0.4960691823491589,0.3849653491139329,0.3754167155706283,0.39330612640316326,0.13911699095145558,0.28001281279824647,0.34397513674916436,-42.74161908104208,0.0700387341879612,0.2971787320960593,0.2893403918224886,0.3035060835414436,0.18049415074511815,0.21794558619501264,0.2855706701795207,-26.69139989699278,0.12861171975837826,1.9320823465915555,2.4551596733248284,-2003.012726836544,-0.3567007172397575,2.011502311483057,1.9816832334772285,2.0532634236797036,0.21149944485171468,0.23645187055377204,0.22639423841175793,0.24163936678333123,0.18049415074511815,0.21794558619501264,0.2855706701795207,-26.69139989699278,0.21149944485171468,0.23645187055377204,0.22639423841175793,0.24163936678333123
OGLE-LMC-CEP-0021,F,5.4579579,24,19,5,fourier_order2,0.4947598275974036,0.1681664670179966,0.326593360579407,0.22971231223662344,1.3154296246422135,39.261199641639095,0.8489673807144383,0.7988971379639827,0.5294863428464732,True,0.11336345763191427,0.7960216142393333,37.08862514184061,0.8505132327003553,0.9556948510917245,0.4599245255491212,True,0.1188595419057837,2177.210089520972,0.976806640625,2,2,5:dense_prediction_span,5.461669311372001,978f768f733ad6665b51d7964992b7291e3d010646c69a3ede2279e306bc9174,24,0.0006800000000000886,0.5520169467668452,0.4008310594632216,0.7755990294716247,-25.330881732167448,-0.09141385485645441,0.5014938157226354,0.386072779942676,0.4895620290495251,0.4980491525334938,0.40760082362831956,0.7531191396735712,-24.62849466303571,-0.11307169257691393,0.4947598275974036,0.39390708784415834,0.48344237638684323,0.8521800508780684,0.14207729636600352,0.2683043258381037,-1.960827046736235,0.8521800508780684,0.14207729636600352,0.2683043258381037,-1.960827046736235,0.43099209691775814,0.1681664670179966,0.14294498422429203,0.16962502209759722,0.43099209691775814,0.1681664670179966,0.14294498422429203,0.16962502209759722,0.8521800508780684,0.14207729636600352,0.2683043258381037,-1.960827046736235,0.43099209691775814,0.1681664670179966,0.14294498422429203,0.16962502209759722
OGLE-LMC-CEP-0023,F,1.7018187,24,19,5,derd_g,0.07651213185747507,0.11296056731834238,-0.036448435460867304,0.28791755062843766,1.2376317042401122,45.645674051353396,0.6349150471112003,0.43088717848699115,0.8540193932881627,True,0.03579634867735194,0.746900421759727,14.005309966874576,0.4821761404730214,0.8042497926520992,0.18677326109626283,False,0.038690983745523586,2166.5215084127685,0.390869140625,5,5,,1.702873827594,d3629879698b47eee0b448085b909582972128cf4d7bf051300a77e3f4efe728,24,0.0006200000000000355,0.6398885918925851,0.06710932871483791,0.13422447811371596,0.6775164878107397,-0.7221763434632232,0.07651213185747507,0.06905063257368528,0.07750073147256287,0.4206146683111343,0.07875314930338359,0.13113036474442352,0.5926167323798657,-0.9268915872574847,0.08599597781543669,0.08202766654772461,0.08793868771120121,0.11116495790621532,0.10744856954022301,0.15781064579634607,0.29708851554437166,0.11116495790621532,0.10744856954022301,0.15781064579634607,0.29708851554437166,0.36716980584360237,0.11296056731834238,0.10568054589534037,0.11159130745305647,0.36716980584360237,0.11296056731834238,0.10568054589534037,0.11159130745305647,0.32856792314874445,0.134703912092705,0.21132296698510555,-0.17751705155501707,-0.8106085456913964,0.1462043006556412,0.14087392294444553,0.14985491853537689
OGLE-LMC-CEP-0025,F,3.7334902,24,19,5,derd_g,0.05993590794871829,0.09881664389739755,-0.03888073594867927,0.2922874315616226,1.0645949983927838,889.6589838886607,0.37937826502451305,0.3896645553746485,0.9753315491358336,True,0.03702767300954851,0.9687952600004124,213.9112581774571,0.32175060249796256,0.384881147060545,0.055354425784657386,True,0.03312318017155666,2173.2450534496584,0.365966796875,3,3,,3.7297567097999997,aa05f391082a9ec0545562f374f2b5a9f45d198fb3c3e99a2dc93ec2285ce515,24,-0.0010000000000000358,1.1245921508590098,0.055723322811861695,0.08716548911258393,0.17523135875415008,-0.7519165777731122,0.05993590794871829,0.052851708723731815,0.05698289781909111,0.8068104706906157,0.0654650039860462,0.09043807203679821,-0.08938276311961513,-0.6129843761965494,0.06888287548801708,0.06379136152979,0.06728227475566162,0.4002450981599858,0.10701939753006282,0.166463193092792,-2.143951823216288,0.4002450981599858,0.10701939753006282,0.166463193092792,-2.143951823216288,-0.7312973589355855,0.11701969446255829,0.10123784802732305,0.11104467596680503,-0.7312973589355855,0.11701969446255829,0.10123784802732305,0.11104467596680503,0.4246730599584854,0.09400394414843698,0.1367483435396213,-1.2419099401827731,0.563530842199789,0.09881664389739755,0.09510862775785221,0.10016381775987512
OGLE-LMC-CEP-0026,F,2.5706724,24,19,5,derd_k,0.014884429753328363,0.07400695208163492,-0.05912252232830656,0.1746039598315972,1.9999977109659628,21.317559101896673,0.2978576962945327,0.757539322371454,0.7883875839819384,True,0.044725566639076016,0.5005506148138623,14.834516532977009,0.7176016596086436,0.8220868971195348,0.2088230619003598,True,0.04196075522513217,2166.90583214043,0.40966796875,5,5,,2.5681017275999998,cbfb505a8ba72cca95b51f0fe5c6f6d1689b74b9f9614a05200ce8ff12143ffb,24,-0.001000000000000033,0.1514687753957474,0.0657575573787534,0.08634570033137974,0.5318068622747533,-0.21379972954338525,0.06979572400935444,0.0680832002498905,0.07150534196941037,2.3843348212427475,0.01417792276528423,0.019239070521616053,0.9787072471970385,-0.6507100945883051,0.014884429753328363,0.01369941641986284,0.014436126437436162,1.0566715741954917,0.4124275239765668,1.254768738049676,-35.873313145605884,1.0566715741954917,0.4124275239765668,1.254768738049676,-35.873313145605884,-0.11121488289490622,0.6194016750588949,0.3960133289898883,0.6045941178365167,-0.11121488289490622,0.6194016750588949,0.3960133289898883,0.6045941178365167,0.4673454953689732,0.06371013713887036,0.10590675685484514,0.4736041609960583,0.8675104366919137,0.07400695208163492,0.06633463200349897,0.0764367409256362
OGLE-LMC-CEP-0027,F,3.5229124,24,19,5,derd_k,0.008218899952969252,0.02106190030515151,-0.012843000352182258,0.21953326926315753,1.1500353046301455,192.80708366563178,0.547245356783925,0.529312136170086,0.9472188772887292,True,0.049151033389708776,0.7521372524531762,14.21588212070562,0.5229112987380351,0.7339260452006896,0.15487074579593454,True,0.05369186500111817,2168.9132768874024,0.870849609375,5,5,,3.5215032350400004,2f837845043a0d8dbab4a3616ed38c27166a5e57af7a42278ecdf5ad64b1d253,24,-0.0003999999999999017,0.19752561523697695,0.025716874196639983,0.0337507025162076,-0.4562183930530872,-0.3445169548063783,0.02702371318359535,0.025704921131728443,0.0270361046794636,1.7095115868062885,0.007289375153658709,0.012859200026635778,0.8653011604390559,-0.46129454333350356,0.008218899952969252,0.00741203436783193,0.008338121563044209,1.0424128406276303,0.01807164078156183,0.03646922717398399,0.11543129201880487,1.0424128406276303,0.01807164078156183,0.03646922717398399,0.11543129201880487,0.43670055460980284,0.02106190030515151,0.0181564143345665,0.021150656276175597,0.43670055460980284,0.02106190030515151,0.0181564143345665,0.021150656276175597,0.6835768430496371,0.038846288047195886,0.07492590394508339,-3.205323999246475,0.6453804366920105,0.04592313177860886,0.039376433149885655,0.046383038322514766
