2171.88226 15.536 0.007
2191.81204 15.085 0.006
2200.82188 15.416 0.006
2206.75803 15.143 0.007
2223.74513 15.579 0.007
2226.72070 15.445 0.007
2228.76440 15.113 0.006
2230.67614 15.503 0.007
2234.69099 15.560 0.007
2238.63554 15.615 0.008
2519.90861 15.243 0.007
2541.88110 15.229 0.006
2544.80786 15.060 0.006
2551.80778 15.032 0.006
2559.71574 15.124 0.006
2580.81324 15.595 0.007
2588.85377 15.067 0.006
2671.63440 15.459 0.006
2685.62151 15.359 0.007
3289.76316 15.514 0.007
3591.92790 15.643 0.006
3608.92035 15.416 0.006
3615.91412 15.334 0.006
3633.78687 15.206 0.006
