2165.85632 15.699 0.008
2171.87872 15.645 0.007
2183.83809 15.434 0.007
2184.83761 15.675 0.008
2200.81856 15.685 0.007
2206.75472 15.555 0.008
2226.71740 15.657 0.007
2228.76111 15.405 0.007
2230.67285 15.522 0.007
2232.69462 15.672 0.007
2234.68769 15.671 0.007
2238.63227 15.506 0.007
2240.76734 15.679 0.008
2242.76918 15.606 0.008
2244.81997 15.411 0.007
2249.69232 15.439 0.006
2251.83806 15.657 0.007
2253.67830 15.693 0.007
2256.68340 15.663 0.007
2262.68056 15.541 0.007
2264.66431 15.674 0.007
2269.74173 15.687 0.007
2273.63686 15.436 0.007
2277.70845 15.686 0.007
