2165.85271 15.130 0.007
2183.83450 15.326 0.008
2238.62899 15.102 0.007
2242.76589 15.123 0.007
2244.81669 15.345 0.008
2251.83479 15.239 0.007
2256.68011 15.322 0.007
2259.67203 15.217 0.006
2269.73845 15.319 0.007
2273.63356 15.346 0.007
2277.70516 15.343 0.007
2279.71453 15.182 0.007
2281.70661 15.353 0.007
2283.73240 15.190 0.006
2288.72095 15.293 0.007
2290.75572 15.096 0.006
2292.73055 15.284 0.007
2294.69816 15.115 0.007
2296.71976 15.284 0.007
2298.67587 15.119 0.007
2300.68790 15.267 0.008
2302.66376 15.128 0.007
2304.67973 15.264 0.007
2316.54396 15.233 0.008
