2165.85632 14.566 0.006
2171.87872 14.630 0.006
2183.83809 14.906 0.006
2184.83761 14.850 0.006
2200.81856 14.786 0.006
2206.75472 14.858 0.006
2226.71740 14.646 0.006
2228.76111 14.867 0.006
2230.67285 14.534 0.006
2232.69462 14.698 0.006
2234.68769 14.943 0.006
2238.63227 14.731 0.006
2240.76734 14.870 0.006
2242.76918 14.612 0.006
2244.81997 14.833 0.006
2249.69232 14.745 0.006
2251.83806 14.784 0.006
2253.67830 14.606 0.006
2256.68340 14.955 0.006
2262.68056 14.830 0.006
2269.74173 14.604 0.006
2273.63686 14.809 0.006
2277.70845 14.857 0.006
2279.71783 14.558 0.006
