2162.87556 15.292 0.006
2171.84219 15.595 0.006
2183.80152 15.136 0.007
2184.80107 15.514 0.007
2188.85166 15.455 0.007
2200.78375 15.523 0.006
2206.71887 15.659 0.007
2216.84299 15.534 0.007
2223.70766 15.114 0.006
2226.68378 15.300 0.007
2228.72752 15.534 0.007
2230.63910 15.649 0.007
2232.66085 15.502 0.006
2238.59811 15.642 0.007
2240.72462 15.527 0.007
2242.73553 15.321 0.006
2244.78625 15.207 0.006
2249.65455 15.758 0.007
2251.85191 15.631 0.007
2253.63852 15.425 0.006
2256.64702 15.514 0.007
2259.64156 15.612 0.007
2262.64674 15.668 0.007
2264.63043 15.502 0.006
