2171.88583 17.696 0.021
2184.84473 17.686 0.023
2191.81558 17.761 0.017
2200.82520 18.026 0.022
2206.76135 17.978 0.030
2223.74845 17.682 0.019
2226.72401 18.038 0.028
2228.76769 17.896 0.023
2230.67945 17.804 0.025
2232.70122 17.982 0.021
2234.69428 17.823 0.020
2238.63884 17.983 0.024
2240.77393 18.036 0.027
2242.77576 17.948 0.032
2244.82654 17.801 0.030
2249.69891 17.743 0.019
2251.84464 17.900 0.028
2253.68490 17.981 0.022
2256.68995 17.713 0.019
2262.69205 17.875 0.023
2269.74832 18.003 0.025
2273.64345 18.019 0.027
2277.71504 17.778 0.018
2279.72441 17.678 0.019
