2165.85632 16.447 0.010
2171.87872 16.239 0.008
2183.83809 16.259 0.009
2184.83761 16.504 0.010
2200.81856 16.236 0.008
2206.75472 16.460 0.011
2226.71740 16.352 0.008
2228.76111 16.441 0.009
2230.67285 16.484 0.009
2232.69462 16.247 0.008
2234.68769 16.172 0.008
2238.63227 16.358 0.009
2240.76734 16.444 0.009
2242.76918 16.473 0.011
2244.81997 16.111 0.009
2249.69232 16.289 0.008
2251.83806 16.218 0.008
2253.67830 16.276 0.008
2256.68340 16.115 0.008
2262.68056 16.421 0.009
2264.66431 16.458 0.009
2269.74173 16.446 0.009
2273.63686 16.102 0.008
2277.70845 16.331 0.008
