2183.80871 16.995 0.015
2184.80825 16.888 0.013
2188.85880 16.868 0.014
2191.76896 16.831 0.010
2200.79035 16.958 0.010
2206.72549 16.859 0.013
2216.84958 16.969 0.012
2223.71424 16.836 0.012
2226.69035 16.927 0.012
2228.73411 16.861 0.010
2230.64568 16.914 0.012
2232.66744 16.946 0.012
2234.66020 17.006 0.013
2240.73120 16.823 0.012
2244.79287 16.965 0.013
2249.66112 16.970 0.010
2251.85851 16.953 0.017
2259.64814 16.961 0.010
2262.65333 16.817 0.012
2269.66053 16.909 0.014
2272.61923 16.821 0.010
2276.62999 16.959 0.012
2281.67187 16.935 0.010
2283.70752 16.980 0.010
