2171.85654 14.441 0.006
2183.81586 14.513 0.006
2184.81537 14.615 0.006
2188.86595 14.432 0.006
2191.77701 14.790 0.006
2200.79698 14.509 0.006
2206.73211 14.554 0.006
2216.85619 14.435 0.006
2223.72085 14.575 0.006
2226.69697 14.928 0.006
2228.74071 14.513 0.006
2230.65224 14.732 0.006
2232.67405 14.804 0.006
2234.66678 14.548 0.006
2238.61125 14.624 0.006
2240.73781 14.599 0.006
2242.74868 14.870 0.006
2244.79945 14.422 0.006
2249.66771 14.690 0.006
2252.63118 14.655 0.006
2253.65560 14.814 0.006
2256.66017 14.496 0.006
2259.65471 14.874 0.006
2262.65992 14.533 0.006
