2171.88226 14.716 0.006
2183.84165 14.631 0.006
2184.84118 14.775 0.006
2191.81204 14.854 0.006
2200.82188 14.818 0.006
2206.75803 14.773 0.006
2223.74513 14.785 0.006
2226.72070 14.826 0.006
2228.76440 14.787 0.006
2230.67614 14.639 0.006
2232.69792 14.855 0.006
2234.69099 14.720 0.006
2238.63554 14.841 0.006
2240.77064 14.691 0.006
2242.77248 14.756 0.006
2244.82327 14.846 0.006
2249.69561 14.626 0.006
2251.84136 14.815 0.006
2253.68160 14.763 0.006
2256.68667 14.745 0.006
2262.68383 14.675 0.006
2269.74503 14.816 0.006
2273.64015 14.832 0.006
2277.71175 14.634 0.006
