2165.84535 14.868 0.006
2171.86775 15.254 0.006
2183.82721 14.956 0.006
2184.82668 15.183 0.006
2191.79759 15.179 0.006
2200.80862 14.759 0.006
2206.74478 15.335 0.006
2216.87219 15.238 0.006
2223.73192 15.216 0.006
2226.70751 15.108 0.006
2228.75121 14.679 0.006
2230.66296 15.196 0.006
2232.68471 14.827 0.006
2234.67781 15.280 0.006
2238.62240 15.315 0.006
2240.75746 15.102 0.006
2242.75932 14.695 0.006
2244.81010 15.210 0.006
2249.67831 14.746 0.006
2251.82820 15.211 0.006
2253.66843 14.771 0.006
2256.67352 14.825 0.006
2259.66544 15.318 0.006
2262.67070 15.257 0.006
