2171.85654 15.601 0.007
2184.81537 15.657 0.007
2188.86595 15.768 0.007
2191.77701 15.746 0.007
2200.79698 15.712 0.007
2206.73211 15.672 0.007
2216.85619 15.754 0.007
2223.72085 15.701 0.007
2226.69697 15.741 0.007
2228.74071 15.697 0.007
2230.65224 15.540 0.007
2232.67405 15.779 0.007
2234.66678 15.654 0.007
2238.61125 15.754 0.007
2240.73781 15.637 0.007
2242.74868 15.590 0.007
2244.79945 15.737 0.007
2249.66771 15.582 0.007
2252.63118 15.577 0.007
2253.65560 15.642 0.007
2256.66017 15.674 0.007
2259.65471 15.658 0.007
2262.65992 15.642 0.007
2269.72106 15.762 0.007
