2165.85632 15.630 0.007
2171.87872 15.596 0.007
2183.83809 15.670 0.008
2184.83761 15.484 0.007
2200.81856 15.472 0.007
2206.75472 15.627 0.008
2226.71740 15.645 0.007
2228.76111 15.616 0.007
2230.67285 15.431 0.007
2232.69462 15.412 0.006
2234.68769 15.551 0.007
2238.63227 15.658 0.007
2240.76734 15.372 0.006
2242.76918 15.468 0.007
2244.81997 15.623 0.008
2249.69232 15.593 0.007
2251.83806 15.667 0.007
2253.67830 15.572 0.007
2256.68340 15.678 0.007
2262.68056 15.501 0.007
2269.74173 15.632 0.007
2273.63686 15.484 0.007
2277.70845 15.546 0.006
2279.71783 15.658 0.007
