2184.81184 17.946 0.027
2188.86239 17.631 0.024
2191.77255 17.858 0.018
2200.79366 17.759 0.018
2206.72879 17.686 0.024
2216.85289 17.702 0.019
2223.71754 17.900 0.024
2226.69366 17.766 0.024
2228.73741 17.627 0.018
2230.64896 17.715 0.019
2232.67073 17.920 0.023
2234.66350 17.740 0.020
2238.60796 17.649 0.020
2240.73449 17.589 0.019
2244.79615 17.766 0.025
2249.66442 17.635 0.016
2252.62788 17.860 0.023
2253.65230 17.648 0.016
2256.65687 17.611 0.019
2259.65142 17.942 0.019
2262.65663 17.861 0.024
2264.64032 17.615 0.019
2269.71776 17.911 0.024
2272.62253 17.601 0.016
