2165.85271 15.649 0.007
2183.83450 15.660 0.007
2184.83399 15.091 0.006
2191.80490 15.697 0.007
2200.81524 15.365 0.006
2206.75139 15.621 0.007
2223.73851 15.264 0.006
2226.71411 15.440 0.007
2228.75779 15.220 0.006
2230.66956 15.687 0.007
2232.69132 15.653 0.007
2234.68442 15.529 0.007
2238.62899 15.329 0.006
2240.76404 15.728 0.007
2242.76589 15.641 0.007
2244.81669 15.503 0.007
2249.68903 15.394 0.006
2251.83479 15.172 0.006
2253.67499 15.731 0.007
2256.68011 15.211 0.006
2262.67726 15.438 0.007
2269.73845 15.117 0.006
2273.63356 15.625 0.007
2277.70516 15.258 0.006
