2251.85520 15.567 0.007
2281.66859 15.490 0.006
2283.70423 15.492 0.006
2288.68973 15.471 0.006
2290.72763 15.463 0.006
2292.69773 15.500 0.006
2294.66831 15.521 0.006
2298.70882 15.527 0.006
2304.63874 15.582 0.007
2315.56204 15.396 0.006
2322.53270 15.559 0.007
2325.55316 15.385 0.006
2330.56189 15.549 0.007
2571.81184 15.576 0.007
2577.75048 15.579 0.007
2617.67272 15.478 0.007
2622.79200 15.449 0.006
2634.55103 15.557 0.006
2637.58889 15.419 0.006
2651.68878 15.388 0.006
2656.71596 15.578 0.008
2663.62475 15.390 0.006
2879.87627 15.451 0.006
2884.82219 15.460 0.006
