2171.85654 14.660 0.005
2171.88226 14.641 0.005
2183.81586 14.789 0.005
2183.84165 14.782 0.005
2184.81537 14.695 0.005
2184.84118 14.693 0.005
2188.86595 14.571 0.005
2191.77701 14.611 0.005
2191.81204 14.607 0.005
2200.79698 14.754 0.005
2200.82188 14.758 0.005
2206.73211 14.775 0.005
2206.75803 14.789 0.005
2216.85619 14.786 0.005
2223.72085 14.783 0.005
2223.74513 14.783 0.005
2226.69697 14.776 0.005
2226.72070 14.790 0.005
2228.74071 14.627 0.005
2228.76440 14.630 0.005
2230.65224 14.733 0.005
2230.67614 14.729 0.005
2232.67405 14.728 0.005
2232.69792 14.735 0.005
