2165.85632 15.187 0.007
2171.87872 15.482 0.007
2183.83809 15.387 0.007
2184.83761 15.213 0.007
2200.81856 15.377 0.007
2206.75472 15.192 0.007
2226.71740 15.329 0.007
2228.76111 15.295 0.007
2230.67285 15.358 0.007
2232.69462 15.191 0.006
2234.68769 15.390 0.007
2238.63227 15.431 0.007
2240.76734 15.213 0.006
2242.76918 15.469 0.008
2244.81997 15.258 0.007
2249.69232 15.403 0.007
2251.83806 15.186 0.006
2253.67830 15.430 0.007
2256.68340 15.355 0.007
2262.68056 15.163 0.006
2264.66431 15.430 0.007
2269.74173 15.348 0.007
2273.63686 15.266 0.007
2277.70845 15.155 0.006
